[-2.15e-07, -7.78896, 4.84454e-07, 1.59251e-07, 4.61267e-07, 9.13097e-07, 8.45877e-07, 0.0036622, 32.4102564, 3.52169, 31.6757]
[-2.15e-07, -7.78186, 4.97323e-07, 4.20847e-07, 2.47339e-07, 6.5809e-07, 6.03514e-07, 0.00256213, 38.6923077, 2.40864, 44.0528]
[-2.15e-07, -7.77343, 4.8973e-07, 2.98121e-07, 3.9042e-07, 7.86962e-07, 6.89427e-07, 0.00338205, 32.4102564, 3.14903, 34.332]
[-2.15e-07, -7.77331, 4.50818e-07, 4.90466e-07, 2.30047e-07, 9.77515e-07, 7.35516e-07, 0.0022805, 40.0, 2.21615, 49.2374]
[-2.15e-07, -7.72059, 4.92984e-07, 6.92776e-08, 4.98288e-07, 8.957e-07, 6.4037e-07, 0.00249993, 46.230769200000005, 2.58438, 45.7131]
[-2.15e-07, -7.69928, 4.93955e-07, 2.84106e-07, 9.35479e-08, 9.28447e-07, 8.36068e-07, 0.00297877, 38.6923077, 3.14372, 24.5805]
[-2.15e-07, -7.69436, 4.59143e-07, 4.31287e-07, 4.72781e-07, 6.19247e-07, 6.41337e-07, 0.00173211, 47.4871795, 1.62042, 68.6796]
[-2.15e-07, -7.67767, 4.89333e-07, 3.14735e-07, 3.5563e-07, 8.33651e-07, 6.34232e-07, 0.000935783, 64.4, 0.872856, 124.779]
[-2.15e-07, -7.65182, 4.75216e-07, 3.6741e-07, 1.75772e-07, 8.32518e-07, 8.60545e-07, 0.00105707, 60.800000000000004, 1.04452, 92.2013]
[-2.15e-07, -7.55581, 4.82531e-07, 2.43205e-07, 3.09406e-07, 9.89989e-07, 8.14338e-07, 0.00359599, 32.4102564, 3.41034, 31.9742]
[-2.15e-07, -7.54213, 4.92749e-07, 5.74609e-08, 4.72256e-07, 8.83052e-07, 9.93016e-07, 0.00268174, 43.7179487, 2.8287, 42.8349]
[-2.15e-07, -7.54173, 4.7873e-07, 7.04821e-08, 2.88382e-07, 6.45587e-07, 7.7801e-07, 0.0033792, 38.6923077, 3.59299, 23.7802]
[-2.15e-07, -7.53455, 4.72319e-07, 3.98854e-07, 2.97456e-07, 6.49506e-07, 6.16098e-07, 0.00226841, 42.4615385, 2.14303, 46.1073]
[-2.15e-07, -7.47768, 4.6688e-07, 1.58453e-07, 7.20006e-08, 7.05921e-07, 8.58621e-07, 0.00180762, 56.0, 2.11424, 35.4872]
[-2.15e-07, -7.45157, 4.70982e-07, 6.40115e-08, 4.49763e-07, 7.85444e-07, 9.1649e-07, 0.00278039, 43.7179487, 2.98236, 42.0918]
[-2.15e-07, -7.42912, 4.56284e-07, 6.68683e-08, 4.14484e-07, 8.73125e-07, 8.79631e-07, 0.00127315, 62.00000000000001, 1.38592, 93.1042]
[-2.15e-07, -7.36057, 4.99734e-07, 9.82888e-08, 3.1166e-07, 7.68519e-07, 9.2613e-07, 0.00301503, 41.205128200000004, 3.02104, 37.5106]
[-2.15e-07, -7.34449, 4.77975e-07, 9.89187e-08, 4.66256e-07, 8.39253e-07, 6.59364e-07, 0.000967347, 68.0, 0.982059, 119.501]
[-2.15e-07, -7.33935, 6e-07, 1.55665e-07, 2.72019e-07, 1e-06, 9.58455e-07, 0.00109474, 64.4, 0.979128, 91.3561]
[-2.15e-07, -7.26864, 4.99681e-07, 2.11212e-07, 4.90386e-07, 6.77088e-07, 8.09027e-07, 0.00383287, 28.641025600000003, 3.59951, 29.0698]
[-2.15e-07, -7.26736, 4.76537e-07, 2.69749e-07, 8.23811e-08, 9.43191e-07, 9.20502e-07, 0.00139369, 58.400000000000006, 1.54099, 49.3227]
[-2.15e-07, -7.26736, 4.76537e-07, 2.69749e-07, 8.23811e-08, 9.43191e-07, 9.20502e-07, 0.00139369, 58.400000000000006, 1.54103, 49.2815]
